ID Phường xã,ID tỉnh thành,ID Quận huyện,Đơn vị,Tên Phường xã,
6704,53,418,Xã,Quy Kỳ,QK
6705,53,418,Xã,Sơn Phú,SP
6709,53,418,Xã,Trung Hội,TH
6713,53,419,Xã,Hòa Bình,HB
6716,53,419,Xã,Hợp Tiến,HT
6718,53,419,Xã,Khe Mo,KM
6722,53,419,Xã,Quang Sơn,QS
6724,53,419,Xã,Tân Lợi,TL
6725,53,419,Xã,Tân Long,TL
6726,53,419,Thị trấn,Trại Cau,TC
6727,53,419,Xã,Văn Hán,VH
6728,53,419,Xã,Văn Lăng,VL
6748,53,421,Xã,Bảo Lý,BL
6753,53,421,Xã,Hà Châu,HC
6754,53,421,Thị trấn,Hương Sơn,HS
6759,53,421,Xã,Tân Đức,TĐ
6760,53,421,Xã,Tân Hòa,TH
6761,53,421,Xã,Tân Khánh,TK
6764,53,421,Xã,Thanh Ninh,TN
6765,53,421,Xã,Thượng Đình,TĐ
6766,53,421,Xã,Úc Kỳ,ÚK
6771,53,422,Thị trấn,Giang Tiên,GT
6773,53,422,Xã,Ôn Lương,ÔL
6778,53,422,Xã,Tức Tranh,TT
6780,53,422,Xã,Yên Đổ,YĐ
6783,53,422,Xã,Yên Trạch,YT
6797,53,424,Phường,Đồng Quang,ĐQ
6798,53,424,Phường,Gia Sàng,GS
6803,53,424,Phường,Phú Xá,PX
6804,53,424,Xã,Phúc Hà,PH
6806,53,424,Xã,Phúc Xuân,PX
6808,53,424,Phường,Quang Trung,QT
6810,53,424,Xã,Quyết Thắng,QT
6811,53,424,Xã,Tân Cương,TC
6817,53,424,Xã,Thịnh Đức,TĐ
6819,53,424,Phường,Tích Lương,TL
6820,53,424,Phường,Trung Thành,TT
6821,53,424,Phường,Trưng Vương,TV
6822,53,424,Phường,Túc Duyên,TD
6823,53,425,Xã,Bình Long,BL
6824,53,425,Xã,Cúc Đường,CĐ
6830,53,425,Xã,Nghinh Tường,NT
6831,53,425,Xã,Phú Thượng,PT
6832,53,425,Xã,Phương Giao,PG
6839,35,426,Xã,Bản Cái,BC
6842,35,426,Xã,Bản Phố,BP
6844,35,426,Xã,Cốc Lầu,CL
6846,35,426,Xã,Hoàng Thu Phố,HTP
6851,35,426,Xã,Nậm Đét,NĐ
6852,35,426,Xã,Nậm Khánh,NK
6854,35,426,Xã,Nậm Mòn,NM
6857,35,426,Xã,Tả Van Chư,TVC
6858,35,426,Xã,Thải Giàng Phố,TGP
6863,35,427,Thị trấn,Phố Lu,PL
6867,35,427,Xã,Sơn Hà,SH
6870,35,427,Xã,Thái Niên,TN
6873,35,427,Xã,Xuân Quang,XQ
6874,35,428,Xã,Bảo Hà,BH
6876,35,428,Xã,Điện Quan,ĐQ
6877,35,428,Xã,Kim Sơn,KS
6880,35,428,Xã,Lương Sơn,LS
6881,35,428,Xã,Minh Tân,MT
6882,35,428,Xã,Nghĩa Đô,NĐ
6885,35,428,Xã,Tân Tiến,TT
6886,35,428,Xã,Thượng Hà,TH
6887,35,428,Xã,Việt Tiến,VT
6890,35,428,Xã,Xuân Thượng,XT
6891,35,428,Xã,Yên Sơn,YS
6893,35,429,Xã,A Mú Sung,AMS
6896,35,429,Xã,Bản Xèo,BX
6897,35,429,Thị trấn,Bát Xát,BX
6898,35,429,Xã,Cốc Mỳ,CM
6902,35,429,Xã,Mường Hum,MH
6903,35,429,Xã,Mường Vi,MV
6905,35,429,Xã,Nậm Pung,NP
6907,35,429,Xã,Pa Cheo,PC
6908,35,429,Xã,Phìn Ngan,PN
6910,35,429,Xã,Sàng Ma Sáo,SMS
6911,35,429,Xã,Tòng Sành,TS
6913,35,429,Xã,Trung Lèng Hồ,TLH
6914,35,429,Xã,Y Tý,YT
6916,35,430,Phường,Bắc Lệnh,BL
6917,35,430,Phường,Bình Minh,BM
6918,35,430,Xã,Cam Đường,CĐ
6919,35,430,Phường,Cốc Lếu,CL
6920,35,430,Xã,Đồng Tuyển,ĐT
6921,35,430,Phường,Duyên Hải,DH
6922,35,430,Xã,Hợp Thành,HT
6925,35,430,Phường,Nam Cường,NC
6928,35,430,Phường,Pom Hán,PH
6930,35,430,Xã,Thống Nhất,TN
6932,35,430,Phường,Xuân Tăng,XT
6933,35,431,Xã,Bản Lầu,BL
6935,35,431,Xã,Cao Sơn,CS
6938,35,431,Xã,Lùng Khấu Nhin,LKN
6939,35,431,Xã,Lùng Vai,LV
6940,35,431,Thị trấn,Mường Khương,MK
6941,35,431,Xã,Nậm Chảy,NC
6942,35,431,Xã,Nấm Lư,NL
6943,35,431,Xã,Pha Long,PL
6945,35,431,Xã,Tả Ngải Chồ,TNC
6947,35,431,Xã,Thanh Bình,TB
6948,35,431,Xã,Tung Chung Phố,TCP
6971,35,433,Thị trấn,Khánh Yên,KY
6974,35,433,Xã,Khánh Yên Trung,KYT
6975,35,433,Xã,Làng Giàng,LG
6977,35,433,Xã,Minh Lương,ML
6980,35,433,Xã,Nậm Rạng,NR
6984,35,433,Xã,Sơn Thuỷ,ST
6986,35,433,Xã,Tân Thượng,TT
6990,35,434,Xã,Bản Mế,BM
6991,35,434,Xã,Cán Cấu,CC
6996,35,434,Xã,Nàn Sán,NS
7000,35,434,Thị trấn,Si Ma Cai,SMC
7001,35,434,Xã,Sín Chéng,SC
7027,38,436,Xã,Hải An,HA
7028,38,436,Xã,Hải Anh,HA
7030,38,436,Xã,Hải Châu,HC
7032,38,436,Xã,Hải Cường,HC
7033,38,436,Xã,Hải Đông,HĐ
7034,38,436,Xã,Hải Đường,HĐ
7035,38,436,Xã,Hải Giang,HG
7036,38,436,Xã,Hải Hà,HH
7037,38,436,Xã,Hải Hòa,HH
7042,38,436,Xã,Hải Minh,HM
7043,38,436,Xã,Hải Nam,HN
7046,38,436,Xã,Hải Phú,HP
7049,38,436,Xã,Hải Quang,HQ
7051,38,436,Xã,Hải Tân,HT
7058,38,436,Xã,Hải Xuân,HX
7060,38,436,Thị trấn,Yên Định,YĐ
7061,38,437,Xã,Mỹ Hà,MH
7062,38,437,Xã,Mỹ Hưng,MH
7063,38,437,Thị trấn,Mỹ Lộc,ML
7065,38,437,Xã,Mỹ Tân,MT
7066,38,437,Xã,Mỹ Thắng,MT
7067,38,437,Xã,Mỹ Thành,MT
7069,38,437,Xã,Mỹ Thuận,MT
7071,38,437,Xã,Mỹ Trung,MT
7072,38,438,Phường,Bà Triệu,BT
7073,38,438,Phường,Cửa Bắc,CB
7076,38,438,Xã,Lộc An,LA
7079,38,438,Phường,Lộc Vượng,LV
7082,38,438,Xã,Nam Vân,NV
7083,38,438,Phường,Năng Tĩnh,NT
7084,38,438,Phường,Ngô Quyền,NQ
7087,38,438,Phường,Quang Trung,QT
7088,38,438,Phường,Thống Nhất,TN
7089,38,438,Phường,Trần Đăng Ninh,TĐN
7090,38,438,Phường,Trần Hưng Đạo,THĐ
7091,38,438,Phường,Trần Quang Khải,TQK
7092,38,438,Phường,Trần Tế Xương,TTX
7093,38,438,Phường,Trường Thi,TT
7094,38,438,Phường,Văn Miếu,VM
7095,38,438,Phường,Vị Hoàng,VH
7098,38,439,Xã,Điền Xá,ĐX
7099,38,439,Xã,Đồng Sơn,ĐS
7100,38,439,Xã,Hồng Quang,HQ
7102,38,439,Xã,Nam Dương,ND
7106,38,439,Xã,Nam Hồng,NH
7107,38,439,Xã,Nam Hùng,NH
7108,38,439,Xã,Nam Lợi,NL
7112,38,439,Xã,Nam Thanh,NT
7113,38,439,Xã,Nam Tiến,NT
7114,38,439,Xã,Nam Toàn,NT
7117,38,440,Xã,Hoàng Nam,HN
7118,38,440,Thị trấn,Liễu Đề,LĐ
7119,38,440,Xã,Nam Điền,NĐ
7121,38,440,Xã,Nghĩa Châu,NC
7122,38,440,Xã,Nghĩa Đồng,NĐ
7123,38,440,Xã,Nghĩa Hải,NH
7129,38,440,Xã,Nghĩa Minh,NM
7131,38,440,Xã,Nghĩa Phú,NP
7133,38,440,Xã,Nghĩa Sơn,NS
7134,38,440,Xã,Nghĩa Tân,NT
7135,38,440,Xã,Nghĩa Thái,NT
7137,38,440,Xã,Nghĩa Thành,NT
7138,38,440,Xã,Nghĩa Thịnh,NT
7139,38,440,Xã,Nghĩa Trung,NT
7141,38,440,Thị trấn,Rạng Đông,RĐ
7144,38,441,Xã,Liêm Hải,LH
7145,38,441,Xã,Phương Định,PĐ
7149,38,441,Xã,Trực Đạo,TĐ
7150,38,441,Xã,Trực Hùng,TH
7151,38,441,Xã,Trực Hưng,TH
7157,38,441,Xã,Trực Thắng,TT
7158,38,441,Xã,Trực Thanh,TT
7159,38,441,Xã,Trực Thuận,TT
7161,38,441,Xã,Trung Đông,TĐ
7165,38,442,Xã,Đại Thắng,ĐT
7170,38,442,Xã,Liên Bảo,LB
7172,38,442,Xã,Minh Tân,MT
7173,38,442,Xã,Minh Thuận,MT
7174,38,442,Xã,Quang Trung,QT
7175,38,442,Xã,Tam Thanh,TT
7176,38,442,Xã,Tân Khánh,TK
7177,38,442,Xã,Tân Thành,TT
7178,38,442,Xã,Thành Lợi,TL
7181,38,443,Xã,Thọ Nghiệp,TN
7184,38,443,Xã,Xuân Đài,XĐ
7185,38,443,Xã,Xuân Hòa,XH
7188,38,443,Xã,Xuân Ngọc,XN
7192,38,443,Xã,Xuân Phương,XP
7193,38,443,Xã,Xuân Tân,XT
7197,38,443,Xã,Xuân Tiến,XT
7203,38,444,Xã,Yên Bình,YB
7210,38,444,Xã,Yên Khang,YK
7212,38,444,Xã,Yên Lộc,YL
7213,38,444,Xã,Yên Lợi,YL
7214,38,444,Xã,Yên Lương,YL
7215,38,444,Xã,Yên Minh,YM
7216,38,444,Xã,Yên Mỹ,YM
7223,38,444,Xã,Yên Phương,YP
7226,38,444,Xã,Yên Thắng,YT
7233,46,445,Xã,Ba Bích,BB
7235,46,445,Xã,Ba Cung,BC
7240,46,445,Xã,Ba Khâm,BK
7241,46,445,Xã,Ba Lế,BL
7242,46,445,Xã,Ba Liên,BL
7248,46,445,Thị trấn,Ba Tơ,BT
7250,46,445,Xã,Ba Vì,BV
7251,46,445,Xã,Ba Vinh,BV
7252,46,445,Xã,Ba Xa,BX
7255,46,446,Xã,Bình Châu,BC
7257,46,446,Xã,Bình Đông,BĐ
7258,46,446,Xã,Bình Dương,BD
7259,46,446,Xã,Bình Hải,BH
7261,46,446,Xã,Bình Hòa,BH
7262,46,446,Xã,Bình Khương,BK
7263,46,446,Xã,Bình Long,BL
7264,46,446,Xã,Bình Minh,BM
7266,46,446,Xã,Bình Nguyên,BN
7268,46,446,Xã,Bình Phước,BP
7275,46,446,Xã,Bình Trị,BT
7276,46,446,Xã,Bình Trung,BT
7277,46,446,Thị trấn,Châu Ổ,CỔ
7296,46,449,Xã,Long Hiệp,LH
7300,46,449,Xã,Thanh An,TA
7301,46,450,Xã,Đức Chánh,ĐC
7302,46,450,Xã,Đức Hiệp,ĐH
7303,46,450,Xã,Đức Hòa,ĐH
7305,46,450,Xã,Đức Lợi,ĐL
7306,46,450,Xã,Đức Minh,ĐM
7307,46,450,Xã,Đức Nhuận,ĐN
7308,46,450,Xã,Đức Phong,ĐP
7309,46,450,Xã,Đức Phú,ĐP
7310,46,450,Xã,Đức Tân,ĐT
7313,46,450,Thị trấn,Mộ Đức,MĐ
7314,46,451,Thị trấn,Chợ Chùa,CC
7315,46,451,Xã,Hành Đức,HĐ
7318,46,451,Xã,Hành Nhân,HN
7319,46,451,Xã,Hành Phước,HP
7321,46,451,Xã,Hành Thịnh,HT
7322,46,451,Xã,Hành Thuận,HT
7324,46,451,Xã,Hành Tín Tây,HTT
7326,46,452,Phường,Chánh Lộ,CL
7329,46,452,Xã,Nghĩa Dõng,ND
7330,46,452,Xã,Nghĩa Dũng,ND
7331,46,452,Xã,Nghĩa Hà,NH
7332,46,452,Phường,Nghĩa Lộ,NL
7335,46,452,Phường,Quảng Phú,QP
7336,46,452,Xã,Tịnh Ấn Tây,TẤT
7338,46,452,Phường,Trần Phú,TP
7339,46,452,Phường,Trương Quang Trọng,TQT
7341,46,453,Xã,Sơn Ba,SB
7342,46,453,Xã,Sơn Bao,SB
7343,46,453,Xã,Sơn Cao,SC
7346,46,453,Xã,Sơn Hải,SH
7350,46,453,Xã,Sơn Thành,ST
7351,46,453,Xã,Sơn Thượng,ST
7352,46,453,Xã,Sơn Thủy,ST
7355,46,454,Xã,Sơn Dung,SD
7356,46,454,Xã,Sơn Lập,SL
7357,46,454,Xã,Sơn Liên,SL
7359,46,454,Xã,Sơn Màu,SM
7360,46,454,Xã,Sơn Mùa,SM
7361,46,454,Xã,Sơn Tân,ST
7370,46,455,Xã,Tịnh Đông,TĐ
7371,46,455,Xã,Tịnh Giang,TG
7382,46,455,Xã,Tịnh Thọ,TT
7393,46,457,Xã,Trà Bình,TB
7394,46,457,Xã,Trà Bùi,TB
7401,46,457,Xã,Trà Thủy,TT
7403,46,458,Thị trấn,La Hà,LH
7406,46,458,Xã,Nghĩa Hiệp,NH
7408,46,458,Xã,Nghĩa Kỳ,NK
7409,46,458,Xã,Nghĩa Lâm,NL
7410,46,458,Xã,Nghĩa Mỹ,NM
7412,46,458,Xã,Nghĩa Phương,NP
7417,46,458,Xã,Nghĩa Thương,NT
7418,46,458,Xã,Nghĩa Trung,NT
7420,75,459,Xã,An Bình Tây,ABT
7421,75,459,Xã,An Đức,AĐ
7423,75,459,Xã,An Hòa Tây,AHT
7425,75,459,Xã,An Ngãi Trung,ANT
7429,75,459,Xã,Bảo Thạnh,BT
7430,75,459,Xã,Bảo Thuận,BT
7431,75,459,Xã,Mỹ Chánh,MC
7432,75,459,Xã,Mỹ Hòa,MH
7435,75,459,Xã,Mỹ Thạnh,MT
7441,75,459,Xã,Tân Thủy,TT
7442,75,459,Xã,Tân Xuân,TX
7444,75,459,Xã,Vĩnh Hòa,VH
7450,75,460,Phường,6,6
7455,75,460,Xã,Mỹ Thạnh An,MTA
7460,75,460,Phường,Phú Tân,PT
7462,75,460,Xã,Sơn Đông,SĐ
7464,75,461,Xã,Bình Thắng,BT
7465,75,461,Xã,Bình Thới,BT
7466,75,461,Xã,Châu Hưng,CH
7469,75,461,Xã,Lộc Thuận,LT
7470,75,461,Xã,Long Định,LĐ
7472,75,461,Xã,Phú Long,PL
7473,75,461,Xã,Phú Thuận,PT
7476,75,461,Xã,Thạnh Phước,TP
7483,75,462,Xã,An Hiệp,AH
7484,75,462,Xã,An Hóa,AH
7485,75,462,Xã,An Khánh,AK
7490,75,462,Xã,Hữu Định,HĐ
7491,75,462,Xã,Phú An Hòa,PAH
7493,75,462,Xã,Phú Túc,PT
7494,75,462,Xã,Phước Thạnh,PT
7496,75,462,Xã,Quới Thành,QT
7497,75,462,Xã,Sơn Hòa,SH
7498,75,462,Xã,Tam Phước,TP
7501,75,462,Xã,Thành Triệu,TT
7502,75,462,Xã,Tiên Long,TL
7503,75,462,Xã,Tiên Thủy,TT
7507,75,463,Xã,Hưng Khánh Trung B,HKTB
7508,75,463,Xã,Long Thới,LT
7509,75,463,Xã,Phú Phụng,PP
7510,75,463,Xã,Phú Sơn,PS
7511,75,463,Xã,Sơn Định,SĐ
7516,75,464,Xã,Bình Hoà,BH
7518,75,464,Xã,Châu Bình,CB
7519,75,464,Xã,Châu Hòa,CH
7521,75,464,Xã,Hưng Lễ,HL
7525,75,464,Xã,Lương Hòa,LH
7526,75,464,Xã,Lương Phú,LP
7530,75,464,Xã,Phong Nẫm,PN
7531,75,464,Xã,Phước Long,PL
7537,75,464,Xã,Thạnh Phú Đông,TPĐ
7539,75,465,Xã,Hòa Lộc,HL
7544,75,465,Xã,Phước Mỹ Trung,PMT
7545,75,465,Xã,Tân Bình,TB
7548,75,465,Xã,Tân Thanh Tây,TTT
7549,75,465,Xã,Thành An,TA
7550,75,465,Xã,Thạnh Ngãi,TN
7551,75,465,Xã,Thanh Tân,TT
7552,75,466,Xã,An Định,AĐ
7554,75,466,Xã,An Thới,AT
7558,75,466,Xã,Đa Phước Hội,ĐPH
7561,75,466,Xã,Minh Đức,MĐ
7562,75,466,Thị trấn,Mỏ Cày,MC
7565,75,466,Xã,Tân Hội,TH
7566,75,466,Xã,Tân Trung,TT
7570,75,467,Xã,An Nhơn,AN
7571,75,467,Xã,An Quy,AQ
7574,75,467,Xã,Bình Thạnh,BT
7578,75,467,Xã,Mỹ An,MA
7579,75,467,Xã,Mỹ Hưng,MH
7581,75,467,Xã,Quới Điền,QĐ
7582,75,467,Xã,Tân Phong,TP
7585,75,467,Thị trấn,Thạnh Phú,TP
7587,71,468,Xã,Cư KNia,CK
7590,71,468,Xã,Ea Pô,EP
7591,71,468,Thị trấn,Ea T&39;Ling,ET
7592,71,468,Xã,Nam Dong,ND
7593,71,468,Xã,Tâm Thắng,TT
7608,71,470,Xã,Đức Mạnh,ĐM
7609,71,470,Xã,Đức Minh,ĐM
7610,71,470,Xã,Long Sơn,LS
7623,71,472,Xã,Đắk Hòa,ĐH
7624,71,472,Xã,Đắk Môl,ĐM
7625,71,472,Xã,Đắk N&39;Dung,ĐN
7627,71,472,Xã,Nam Bình,NB
7631,71,472,Xã,Trường Xuân,TX
7640,71,474,Xã,Buôn Choah,BC
7644,71,474,Xã,Đắk Sôr,ĐS
7645,71,474,Xã,Đức Xuyên,ĐX
7647,71,474,Xã,Nâm N'Đir,NN
7651,71,474,Xã,Tân Thành,TT
7652,71,475,Xã,Đắk Búk So,ĐBS
7654,71,475,Xã,Đắk R'Tíh,ĐR
7655,71,475,Xã,Quảng Tâm,QT
7656,71,475,Xã,Quảng Tân,QT
7659,12,476,Phường,2,2
7661,12,476,Phường,4,4
7663,12,476,Phường,6,6
7665,12,476,Phường,8,8
7666,12,476,Phường,9,9
7667,12,476,Xã,An Xuyên,AX
7668,12,476,Xã,Định Bình,ĐB
7675,12,476,Phường,Tân Xuyên,TX
7676,12,477,Thị trấn,Cái Nước,CN
7679,12,477,Xã,Hoà Mỹ,HM
7681,12,477,Xã,Lương Thế Trân,LTT
7682,12,477,Xã,Phú Hưng,PH
7683,12,477,Xã,Tân Hưng,TH
7686,12,477,Xã,Trần Thới,TT
7687,12,478,Thị trấn,Đầm Dơi,ĐD
7688,12,478,Xã,Ngọc Chánh,NC
7691,12,478,Xã,Quách Phẩm Bắc,QPB
7694,12,478,Xã,Tạ An Khương Nam,TAKN
7695,12,478,Xã,Tân Dân,TD
7696,12,478,Xã,Tân Đức,TĐ
7698,12,478,Xã,Tân Thuận,TT
7700,12,478,Xã,Tân Trung,TT
7703,12,479,Xã,Đất Mới,ĐM
7709,12,479,Xã,Tam Giang,TG
7713,12,480,Xã,Tam Giang Tây,TGT
7714,12,480,Xã,Tân Ân,TÂ
7716,12,480,Xã,Viên An,VA
7717,12,480,Xã,Viên An Đông,VAĐ
7719,12,481,Xã,Nguyễn Việt Khái,NVK
7720,12,481,Xã,Phú Mỹ,PM
7724,12,481,Xã,Tân Hải,TH
7729,12,482,Xã,Hồ Thị Kỷ,HTK
7730,12,482,Xã,Tân Bằng,TB
7731,12,482,Xã,Tân Lộc,TL
7733,12,482,Xã,Tân Lộc Đông,TLĐ
7735,12,482,Thị trấn,Thới Bình,TB
7736,12,482,Xã,Thới Bình,TB
7737,12,482,Xã,Trí Lực,TL
7738,12,482,Xã,Trí Phải,TP
7742,12,483,Xã,Khánh Bình Tây Bắc,KBTB
7743,12,483,Xã,Khánh Hải,KH
7745,12,483,Xã,Khánh Lộc,KL
7746,12,483,Xã,Lợi An,LA
7749,12,483,Thị trấn,Sông Đốc,SĐ
7750,12,483,Xã,Trần Hợi,TH
7752,12,484,Xã,Khánh An,KA
7755,12,484,Xã,Khánh Lâm,KL
7756,12,484,Xã,Khánh Thuận,KT
7757,12,484,Xã,Khánh Tiến,KT
7759,12,484,Thị trấn,U Minh,UM
7779,59,487,Xã,An Bình,AB
7780,59,487,Xã,Bình Hòa Phước,BHP
7788,59,487,Xã,Phú Đức,PĐ
7790,59,487,Xã,Phước Hậu,PH
7791,59,487,Xã,Tân Hạnh,TH
7792,59,487,Xã,Thanh Đức,TĐ
7793,59,487,Xã,Thạnh Quới,TQ
7795,59,488,Xã,Bình Phước,BP
7800,59,488,Xã,Long Mỹ,LM
7801,59,488,Xã,Mỹ An,MA
7802,59,488,Xã,Mỹ Phước,MP
7803,59,488,Xã,Nhơn Phú,NP
7805,59,488,Xã,Tân Long,TL
7807,59,489,Xã,Bình Ninh,BN
7809,59,489,Xã,Hòa Hiệp,HH
7811,59,489,Xã,Hòa Thạnh,HT
7813,59,489,Xã,Long Phú,LP
7814,59,489,Xã,Mỹ Lộc,ML
7816,59,489,Xã,Ngãi Tứ,NT
7819,59,489,Xã,Song Phú,SP
7823,59,489,Xã,Tường Lộc,TL
7824,59,490,Xã,Hòa Bình,HB
7827,59,490,Xã,Nhơn Bình,NB
7829,59,490,Xã,Tân Mỹ,TM
7832,59,490,Xã,Thuận Thới,TT
7834,59,490,Xã,Trà Côn,TC
7836,59,490,Xã,Vĩnh Xuân,VX
7837,59,490,Xã,Xuân Hiệp,XH
7838,59,491,Phường,1,1
7839,59,491,Phường,2,2
7840,59,491,Phường,3,3
7842,59,491,Phường,5,5
7844,59,491,Phường,9,9
7845,59,491,Phường,Tân Hòa,TH
7847,59,491,Phường,Tân Ngãi,TN
7848,59,491,Phường,Trường An,TA
7870,40,493,Xã,Gia Hưng,GH
7871,40,493,Xã,Gia Lạc,GL
7872,40,493,Xã,Gia Lập,GL
7873,40,493,Xã,Gia Minh,GM
7875,40,493,Xã,Gia Phú,GP
7876,40,493,Xã,Gia Phương,GP
7877,40,493,Xã,Gia Sinh,GS
7878,40,493,Xã,Gia Tân,GT
7879,40,493,Xã,Gia Thắng,GT
7880,40,493,Xã,Gia Thanh,GT
7883,40,493,Xã,Gia Trấn,GT
7886,40,493,Xã,Gia Vượng,GV
7887,40,493,Xã,Gia Xuân,GX
7888,40,493,Xã,Liên Sơn,LS
7889,40,493,Thị trấn,Me,M
7892,40,494,Xã,Ninh Hải,NH
7893,40,494,Xã,Ninh Hòa,NH
7899,40,494,Thị trấn,Thiên Tôn,TT
7902,40,495,Thị trấn,Bình Minh,BM
7903,40,495,Xã,Chất Bình,CB
7905,40,495,Xã,Cồn Thoi,CT
7908,40,495,Xã,Hồi Ninh,HN
7909,40,495,Xã,Hùng Tiến,HT
7910,40,495,Xã,Kim Chính,KC
7911,40,495,Xã,Kim Định,KĐ
7914,40,495,Xã,Kim Mỹ,KM
7920,40,495,Thị trấn,Phát Diệm,PD
7922,40,495,Xã,Tân Thành,TT
7923,40,495,Xã,Thượng Kiệm,TK
7926,40,495,Xã,Yên Lộc,YL
7928,40,496,Xã,Cúc Phương,CP
7929,40,496,Xã,Đồng Phong,ĐP
7931,40,496,Xã,Gia Lâm,GL
7932,40,496,Xã,Gia Sơn,GS
7936,40,496,Xã,Lạc Vân,LV
7939,40,496,Xã,Phú Lộc,PL
7940,40,496,Xã,Phú Long,PL
7942,40,496,Xã,Quảng Lạc,QL
7945,40,496,Xã,Sơn Lai,SL
7946,40,496,Xã,Sơn Thành,ST
7948,40,496,Xã,Thanh Lạc,TL
7949,40,496,Xã,Thượng Hòa,TH
7950,40,496,Xã,Văn Phong,VP
7951,40,496,Xã,Văn Phú,VP
7952,40,496,Xã,Văn Phương,VP
7954,40,496,Xã,Yên Quang,YQ
7957,40,497,Phường,Nam Bình,NB
7959,40,497,Phường,Ninh Khánh,NK
7960,40,497,Xã,Ninh nhất,Nn
7961,40,497,Phường,Ninh Phong,NP
7963,40,497,Phường,Ninh Sơn,NS
7964,40,497,Xã,Ninh Tiến,NT
7965,40,497,Phường,Phúc Thành,PT
7966,40,497,Phường,Tân Thành,TT
7968,40,497,Phường,Vân Giang,VG
7978,40,499,Xã,Khánh An,KA
7979,40,499,Xã,Khánh Công,KC
7980,40,499,Xã,Khánh Cư,KC
7981,40,499,Xã,Khánh Cường,KC
7983,40,499,Xã,Khánh Hòa,KH
7985,40,499,Xã,Khánh Hồng,KH
7986,40,499,Xã,Khánh Lợi,KL
7987,40,499,Xã,Khánh Mậu,KM
7988,40,499,Xã,Khánh Nhạc,KN
7995,40,499,Xã,Khánh Vân,KV
7996,40,499,Thị trấn,Yên Ninh,YN
7997,40,500,Xã,Khánh Dương,KD
7998,40,500,Xã,Khánh Thịnh,KT
8000,40,500,Xã,Mai Sơn,MS
8001,40,500,Xã,Yên Đồng,YĐ
8002,40,500,Xã,Yên Hòa,YH
8004,40,500,Xã,Yên Lâm,YL
8007,40,500,Xã,Yên Nhân,YN
8012,40,500,Xã,Yên Thành,YT
8013,40,500,Thị trấn,Yên Thịnh,YT
8015,42,501,Xã,Cấp Dẫn,CD
8018,42,501,Xã,Điêu Lương,ĐL
8022,42,501,Xã,Hương Lung,HL
8024,42,501,Xã,Phú Khê,PK
8033,42,501,Xã,Tạ Xá,TX
8034,42,501,Xã,Tam Sơn,TS
8041,42,501,Xã,Văn Bán,VB
8043,42,501,Xã,Xương Thịnh,XT
8045,42,501,Xã,Yên Tập,YT
8047,42,502,Xã,Bằng Luân,BL
8049,42,502,Xã,Chân Mộng,CM
8050,42,502,Xã,Chí Đám,CĐ
8052,42,502,Thị trấn,Đoan Hùng,ĐH
8054,42,502,Xã,Hùng Long,HL
8057,42,502,Xã,Minh Lương,ML
8059,42,502,Xã,Minh Tiến,MT
8061,42,502,Xã,Ngọc Quan,NQ
8064,42,502,Xã,Phúc Lai,PL
8067,42,502,Xã,Sóc Đăng,SĐ
8068,42,502,Xã,Tây Cốc,TC
8070,42,502,Xã,Vân Đồn,VĐ
8071,42,502,Xã,Vân Du,VD
8072,42,502,Xã,Vụ Quang,VQ
8083,42,503,Xã,Gia Điền,GĐ
8084,42,503,Thị trấn,Hạ Hoà,HH
8090,42,503,Xã,Lang Sơn,LS
8095,42,503,Xã,Minh Hạc,MH
8099,42,503,Xã,Văn Lang,VL
8106,42,503,Xã,Yên Luật,YL
8107,42,504,Xã,Bản Nguyên,BN
8110,42,504,Thị trấn,Hùng Sơn,HS
8112,42,504,Thị trấn,Lâm Thao,LT
8114,42,504,Xã,Sơn Vi,SV
8115,42,504,Xã,Thạch Sơn,TS
8116,42,504,Xã,Tiên Kiên,TK
8119,42,504,Xã,Xuân Huy,XH
8120,42,504,Xã,Xuân Lũng,XL
8122,42,505,Xã,Bảo Thanh,BT
8124,42,505,Xã,Gia Thanh,GT
8125,42,505,Xã,Hạ Giáp,HG
8126,42,505,Xã,Lệ Mỹ,LM
8128,42,505,Thị trấn,Phong Châu,PC
8132,42,505,Xã,Phù Ninh,PN
8133,42,505,Xã,Tiên Du,TD
8134,42,505,Xã,Tiên Phú,TP
8135,42,505,Xã,Trạm Thản,TT
8136,42,505,Xã,Trị Quận,TQ
8140,42,506,Phường,Âu Cơ,ÂC
8142,42,506,Xã,Hà Thạch,HT
8144,42,506,Phường,Phong Châu,PC
8145,42,506,Xã,Phú Hộ,PH
8146,42,506,Xã,Thanh Minh,TM
8149,42,506,Xã,Văn Lung,VL
8152,42,507,Xã,Dị Nậu,DN
8164,42,507,Xã,Thọ Văn,TV
8170,42,508,Xã,Đồng Sơn,ĐS
8171,42,508,Xã,Kiệt Sơn,KS
8173,42,508,Xã,Lai Đồng,LĐ
8174,42,508,Xã,Long Cốc,LC
8175,42,508,Xã,Minh Đài,MĐ
8177,42,508,Xã,Tam Thanh,TT
8178,42,508,Xã,Tân Phú,TP
8179,42,508,Xã,Tân Sơn,TS
8182,42,508,Xã,Thu Ngạc,TN
8183,42,508,Xã,Văn Luông,VL
8184,42,508,Xã,Vinh Tiền,VT
8185,42,508,Xã,Xuân Đài,XĐ
8187,42,509,Xã,Chí Tiên,CT
8190,42,509,Xã,Đỗ Xuyên,ĐX
8192,42,509,Xã,Đông Thành,ĐT
